equity,position,xgb_signal,ppo_signal,sentiment_signal,pnl,period,peak,drawdown
1.2608452723964843,1,1,1,1,0.016732632369158673,IS,1.2608452723964843,0.0
1.260931706018312,1,1,1,1,6.855212429313084e-05,IS,1.260931706018312,0.0
1.3008118333951957,1,1,1,1,0.031627507807551636,IS,1.3008118333951957,0.0
1.348158903739373,1,1,1,1,0.0363980931973833,IS,1.348158903739373,0.0
1.3611070060236727,1,1,1,1,0.009604284961057363,IS,1.3611070060236727,0.0
1.359745899017649,0,-1,1,1,-0.001,IS,1.3611070060236727,-0.001000000000000112
1.3872356123772875,1,1,1,1,0.020216801815323593,IS,1.3872356123772875,0.0
1.3858483767649104,0,-1,1,1,-0.001,IS,1.3872356123772875,-0.0009999999999998899
1.407094406662839,1,1,1,1,0.015330703022162218,IS,1.407094406662839,0.0
1.4056873122561762,0,-1,1,1,-0.001,IS,1.407094406662839,-0.0010000000000000009
1.4056873122561762,0,-1,1,1,-0.0,IS,1.407094406662839,-0.0010000000000000009
1.429025195047361,1,1,1,1,0.016602470967548633,IS,1.429025195047361,0.0
1.4275961698523136,0,0,1,1,-0.001,IS,1.429025195047361,-0.0010000000000000009
1.4275961698523136,0,-1,1,1,-0.0,IS,1.429025195047361,-0.0010000000000000009
1.4275961698523136,0,0,1,1,-0.0,IS,1.429025195047361,-0.0010000000000000009
1.4477221011945065,1,1,1,1,0.014097776224963332,IS,1.4477221011945065,0.0
1.4744621683299166,1,1,1,1,0.018470442022918032,IS,1.4744621683299166,0.0
1.4729877061615866,0,0,1,1,-0.001,IS,1.4744621683299166,-0.001000000000000112
1.4729877061615866,0,1,-1,1,0.0,IS,1.4744621683299166,-0.001000000000000112
1.4863864512749607,1,1,1,1,0.009096304780634834,IS,1.4863864512749607,0.0
1.4921454882545437,1,1,1,1,0.003874521982249801,IS,1.4921454882545437,0.0
1.5290704006157478,1,1,1,1,0.024746187722215707,IS,1.5290704006157478,0.0
1.5309093498322113,1,1,1,1,0.0012026583051525375,IS,1.5309093498322113,0.0
1.5293784404823791,0,-1,1,1,-0.001,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,0,-1,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,-1,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,0,-1,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,-1,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,-1,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,0,-1,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,0,-1,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,-1,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,-1,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,-1,-1,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,-1,-1,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,0,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,0,0,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,0,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,-1,0,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,-1,0,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,0,0,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,-1,0,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,0,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,0,0,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,-1,0,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,-1,0,1,-0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,0,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,1,0,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.5293784404823791,0,0,1,1,0.0,IS,1.5309093498322113,-0.0010000000000000009
1.535010823373943,1,1,1,1,0.003682792134683922,IS,1.535010823373943,0.0
